TransactionID,AccountID,TransactionAmount,TransactionDate,Location,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionFreq,TimeInterval,Channel_ATM,Channel_Branch,Channel_Online,Cluster,Fraud,FraudLabel,DBSCAN_Label,DBSCAN_Cluster,DBSCAN_Fraud,PCA_1,PCA_2,Cluster_KMeans_Optimized
TX000759,AC00156,236.81,2023-10-26 16:59:55,Oklahoma City,15.0,1.0,813.6800000000003,2024-11-04 08:07:18,5.0,374.63012731481484,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6760116196235924,-0.44014785334885376,2
TX000760,AC00005,417.8,2023-06-26 16:21:14,Philadelphia,130.0,1.0,1518.8199999999997,2024-11-04 08:09:17,9.0,496.65836805555557,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.640232180248191,-0.4223181763221496,2
TX000761,AC00126,319.27,2023-08-07 16:54:58,San Antonio,150.0,1.0,10269.78,2024-11-04 08:12:18,7.0,454.63703703703703,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1875817243855398,-1.1946892226881927,1
TX000762,AC00201,384.1,2023-05-24 18:32:58,Detroit,172.0,1.0,672.79,2024-11-04 08:11:42,5.0,529.5685648148149,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4695536003215974,-0.46207706354177536,2
TX000763,AC00165,820.6200000000001,2023-03-03 17:18:59,Fresno,158.0,1.0,6024.8,2024-11-04 08:07:28,6.0,611.6170023148148,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4800263248155223,-0.46977527090797583,2
TX000764,AC00420,474.77,2023-12-25 16:28:20,Indianapolis,50.0,1.0,2158.59,2024-11-04 08:08:36,4.0,314.652962962963,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.52871228364126,1.6658068205778402,0
TX000765,AC00329,542.72,2023-09-04 18:37:57,Indianapolis,92.0,1.0,6011.8,2024-11-04 08:08:53,9.0,426.5631481481482,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7036967918992114,-0.41776066486183583,2
TX000766,AC00037,79.80000000000001,2023-12-22 17:17:34,Fort Worth,76.0,1.0,6372.58,2024-11-04 08:06:48,2.0,317.61752314814817,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2493981070192648,-1.2281612411748546,1
TX000767,AC00293,46.24000000000001,2023-03-13 16:05:46,San Diego,52.0,1.0,2569.56,2024-11-04 08:07:24,4.0,601.6678009259259,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.663736548823354,-0.4345960092336613,2
TX000768,AC00481,327.8,2023-11-23 17:44:29,San Francisco,54.0,1.0,10585.48,2024-11-04 08:09:18,4.0,346.6005671296296,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1715979486865278,-1.2154808157592092,1
TX000769,AC00233,445.79,2023-07-07 17:19:39,Las Vegas,161.0,1.0,717.9899999999998,2024-11-04 08:12:05,6.0,485.61974537037037,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3592065095112653,-1.2361152860907265,1
TX000770,AC00235,55.889999999999986,2023-08-17 16:54:30,Fresno,150.0,1.0,3689.65,2024-11-04 08:11:33,7.0,444.63684027777776,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.44221600472003814,1.7194114191070666,0
TX000771,AC00324,158.41,2023-02-09 16:28:58,Sacramento,16.0,1.0,1512.1599999999999,2024-11-04 08:10:03,5.0,633.6535300925926,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.699020915594582,-0.43308169545569497,2
TX000772,AC00029,101.19,2023-11-29 18:38:41,Denver,75.0,1.0,14389.45,2024-11-04 08:09:44,6.0,340.56322916666664,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.2852225747345973,1.737544019553826,0
TX000773,AC00093,827.1400000000001,2023-01-17 17:25:13,El Paso,265.0,4.0,9800.21,2024-11-04 08:08:14,9.0,656.6132060185186,0.0,1.0,0.0,2,True,Fraud,-1,Fraud,Fraud,1.4574317460933355,-0.3920458355999622,2
TX000774,AC00141,61.97,2023-05-22 18:45:23,Phoenix,95.0,1.0,7014.69,2024-11-04 08:10:47,5.0,531.5593055555555,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1680083849792484,-1.1989315008854011,1
TX000775,AC00061,27.20999999999998,2023-06-14 16:34:54,San Jose,102.0,1.0,3520.61,2024-11-04 08:06:49,5.0,508.64716435185187,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2056738151506161,-1.2052270492321449,1
TX000776,AC00092,173.74,2023-09-08 17:48:22,Houston,64.0,1.0,4913.42,2024-11-04 08:11:52,8.0,422.5996527777778,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.32847573045165684,1.7294912404843625,0
TX000777,AC00354,176.11,2023-08-10 16:48:55,San Jose,105.0,1.0,9155.35,2024-11-04 08:10:30,5.0,451.63998842592594,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6784264398162687,-0.4227158704697255,2
TX000778,AC00358,88.4,2023-11-10 18:02:07,Fort Worth,174.0,1.0,2567.53,2024-11-04 08:09:41,8.0,359.58858796296295,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.45706424548610397,1.7220448816697937,0
TX000779,AC00078,567.92,2023-06-20 16:27:07,Columbus,14.0,1.0,3779.47,2024-11-04 08:12:12,6.0,502.65630787037037,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4302023532747126,1.6842385815725642,0
TX000780,AC00013,138.11,2023-12-11 17:29:02,Phoenix,104.0,1.0,4177.65,2024-11-04 08:07:04,8.0,328.6097453703704,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3730061572395688,1.7273817688588984,0
TX000781,AC00030,456.93,2023-09-26 16:18:33,Virginia Beach,193.0,1.0,7284.76,2024-11-04 08:09:29,9.0,404.66037037037034,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6237991144821993,-0.4160069846774855,2
TX000782,AC00074,101.42000000000002,2023-04-25 17:00:15,Atlanta,146.0,1.0,6530.59,2024-11-04 08:12:22,3.0,558.6334143518518,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5394796398040478,1.6860879132933717,0
TX000783,AC00399,300.61,2023-05-01 17:21:46,El Paso,51.0,1.0,7895.54,2024-11-04 08:11:56,5.0,552.6181712962963,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4009718230461378,1.7007252667996893,0
TX000784,AC00323,265.94,2023-06-05 16:11:07,Boston,132.0,1.0,6781.3,2024-11-04 08:06:37,4.0,517.6635416666667,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5256850230135038,1.6854344812391227,0
TX000785,AC00107,345.54,2023-01-24 16:05:40,San Diego,50.0,1.0,2091.78,2024-11-04 08:11:09,5.0,649.6704745370371,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.47138142280431117,1.683981778401554,0
TX000786,AC00211,411.52,2023-01-10 17:40:16,Los Angeles,88.0,1.0,11108.39,2024-11-04 08:09:13,4.0,663.6034375,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2214100778260615,-1.2225575577136412,1
TX000787,AC00297,111.20999999999998,2023-08-21 18:36:41,Portland,111.0,1.0,9088.36,2024-11-04 08:12:12,10.0,440.5663310185185,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8377992950334254,-0.37236876331288205,2
TX000788,AC00102,316.37,2023-08-28 17:34:17,Colorado Springs,86.0,1.0,4671.69,2024-11-04 08:08:00,5.0,433.6067476851852,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.237122287552106,-1.221627225692455,1
TX000789,AC00196,260.63,2023-12-20 18:58:27,Fort Worth,142.0,1.0,7534.73,2024-11-04 08:08:49,6.0,319.5488657407407,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6328256304605462,-0.42583423798532816,2
TX000790,AC00342,92.36000000000001,2023-03-27 16:48:34,Dallas,144.0,1.0,6353.14,2024-11-04 08:07:55,3.0,587.6384375,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.296902669747405,-1.224693836109536,1
TX000791,AC00027,262.06,2023-09-11 16:09:15,Oklahoma City,118.0,1.0,13587.52,2024-11-04 08:10:23,3.0,419.6674537037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.631935634275533,-0.4377899278056094,2
TX000792,AC00339,64.5,2023-08-17 18:32:19,Denver,230.0,1.0,1351.2399999999998,2024-11-04 08:08:31,9.0,444.56680555555556,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.255993769340863,-1.1850319414746808,1
TX000793,AC00468,253.55,2023-01-11 16:56:58,Jacksonville,85.0,5.0,2797.26,2024-11-04 08:09:12,4.0,662.6334953703704,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.3198420070146013,-1.1653146049451786,1
TX000794,AC00262,408.28,2023-03-15 16:33:09,Nashville,125.0,3.0,1222.77,2024-11-04 08:10:10,5.0,599.6507060185185,0.0,1.0,0.0,2,False,Not Fraud,-1,Fraud,Fraud,1.4989899552917874,-0.42633449766218173,2
TX000795,AC00425,175.94,2023-06-05 16:16:13,Indianapolis,89.0,1.0,3728.04,2024-11-04 08:07:11,7.0,517.6603935185185,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.159505438169308,-1.1956701786002206,1
TX000796,AC00161,199.47,2023-08-14 16:26:38,Detroit,142.0,1.0,6067.44,2024-11-04 08:07:22,4.0,447.65328703703705,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5302456988420753,1.687692358244874,0
TX000797,AC00417,51.06999999999999,2023-01-23 18:06:58,Dallas,133.0,1.0,4292.16,2024-11-04 08:12:12,5.0,650.5869675925926,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6220955219131057,-0.42741847111012143,2
TX000798,AC00208,435.86,2023-12-29 17:17:48,Jacksonville,134.0,1.0,3801.82,2024-11-04 08:09:18,4.0,310.6190972222222,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.355478442609049,-1.2447734233506564,1
TX000799,AC00304,74.73000000000002,2023-01-30 17:17:38,Jacksonville,162.0,1.0,6353.22,2024-11-04 08:08:26,11.0,643.6186111111111,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7905211363996714,-0.37063941836927283,2
TX000800,AC00166,182.79,2023-10-25 16:21:15,Louisville,14.0,1.0,1251.85,2024-11-04 08:06:54,6.0,375.6567013888889,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.37536365708536384,1.7052706306180574,0
TX000801,AC00279,628.36,2023-01-20 16:09:37,Austin,108.0,1.0,11869.71,2024-11-04 08:07:32,9.0,653.6652199074074,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.36887341549922475,1.720136564975828,0
TX000802,AC00114,268.39,2023-02-21 18:13:02,San Antonio,177.0,1.0,9409.43,2024-11-04 08:11:45,7.0,621.5824421296296,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4561573097565804,1.7160525636648942,0
TX000803,AC00411,362.27,2023-05-11 16:36:38,Jacksonville,47.0,1.0,6003.59,2024-11-04 08:07:35,6.0,542.6464930555555,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1589276920117768,-1.2096276127174228,1
TX000804,AC00380,560.15,2023-08-14 18:01:36,Memphis,92.0,1.0,817.8299999999999,2024-11-04 08:10:51,6.0,447.58975694444445,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5464510253264624,1.6722058027047766,0
TX000805,AC00272,351.99,2023-06-12 16:58:04,Chicago,45.0,2.0,3663.64,2024-11-04 08:11:23,8.0,510.6342476851852,1.0,0.0,0.0,1,False,Not Fraud,-1,Fraud,Fraud,-1.1299847263539193,-1.1793358157056169,1
TX000806,AC00202,132.36,2023-03-13 17:01:57,Colorado Springs,160.0,1.0,319.64999999999964,2024-11-04 08:10:05,12.0,601.6306481481481,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.746652668691094,-0.3794643687288456,2
TX000807,AC00053,24.769999999999982,2023-11-01 16:55:58,Nashville,17.0,1.0,478.22999999999956,2024-11-04 08:07:20,7.0,368.63289351851853,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.32278116640509597,1.7235828152887567,0
TX000808,AC00316,668.67,2023-11-07 17:38:05,Detroit,143.0,4.0,13446.81,2024-11-04 08:06:29,6.0,362.60305555555556,0.0,0.0,1.0,0,True,Fraud,-1,Fraud,Fraud,-0.5260025344569962,1.7398272073879812,0
TX000809,AC00422,80.24000000000001,2023-05-19 17:28:42,New York,58.0,1.0,8012.81,2024-11-04 08:12:13,4.0,534.6135532407408,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7079962495169185,-0.4245909141964551,2
TX000810,AC00083,8.649999999999977,2023-11-20 16:28:19,Mesa,198.0,1.0,4201.22,2024-11-04 08:11:35,6.0,349.6550462962963,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2700627460278784,-1.1999419261823066,1
TX000811,AC00125,178.91,2023-03-15 16:37:04,Omaha,19.0,1.0,8870.89,2024-11-04 08:07:06,6.0,599.6458564814815,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0583831127373633,-1.1880169209299596,1
TX000812,AC00227,115.22,2023-12-08 17:05:33,San Francisco,108.0,1.0,906.1999999999998,2024-11-04 08:09:07,5.0,331.62747685185184,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5999650071104319,-0.4380909966383474,2
TX000813,AC00292,161.63,2023-12-25 16:32:44,San Jose,276.0,1.0,9286.37,2024-11-04 08:08:21,7.0,314.6497337962963,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5442933238040523,1.71613169275839,0
TX000814,AC00319,542.75,2023-12-07 18:28:50,Nashville,63.0,1.0,2224.08,2024-11-04 08:08:27,5.0,332.56917824074077,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.572975732980108,-0.4617102441141663,2
TX000815,AC00431,317.47,2023-05-01 17:31:34,Sacramento,16.0,1.0,14639.28,2024-11-04 08:07:58,7.0,552.6086111111111,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.23265963656263952,1.7364943200893004,0
TX000816,AC00365,280.99,2023-02-20 18:03:01,Houston,29.0,1.0,9733.59,2024-11-04 08:07:24,5.0,622.5863773148149,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7463815160211396,-0.42324348709953336,2
TX000817,AC00050,24.189999999999998,2023-02-08 17:33:08,San Diego,28.0,1.0,2756.2,2024-11-04 08:07:26,5.0,634.6071527777777,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1313419255907076,-1.2015000627248311,1
TX000818,AC00129,586.85,2023-08-15 16:57:27,Mesa,86.0,1.0,6655.15,2024-11-04 08:12:18,4.0,446.6353125,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.303999072592377,-1.2451854218913403,1
TX000819,AC00366,372.41,2023-06-19 18:12:16,San Diego,143.0,1.0,3233.87,2024-11-04 08:06:34,8.0,503.579375,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2356681344416258,-1.2052008340384381,1
TX000820,AC00452,63.170000000000016,2023-07-25 18:28:57,Fresno,148.0,1.0,1676.5699999999997,2024-11-04 08:07:18,7.0,467.5682986111111,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.222710659336492,-1.1968379264057278,1
TX000821,AC00339,383.69,2023-10-31 17:06:08,Colorado Springs,285.0,1.0,8371.11,2024-11-04 08:10:03,9.0,369.6277199074074,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.550027087934167,1.7163265514775818,0
TX000822,AC00389,247.17,2023-05-22 17:58:55,Chicago,149.0,1.0,2611.64,2024-11-04 08:07:43,3.0,531.5894444444444,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.483614992927099,-0.46482051485329823,2
TX000823,AC00188,48.78,2023-08-11 16:43:41,Kansas City,136.0,1.0,552.0599999999995,2024-11-04 08:10:11,5.0,450.6434027777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5793288641933436,-0.4362810758580795,2
TX000824,AC00039,4.149999999999977,2023-10-19 16:34:39,Omaha,119.0,1.0,6017.36,2024-11-04 08:09:48,7.0,381.64940972222223,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7271451055503821,-0.4005072498270864,2
TX000825,AC00319,60.99000000000001,2023-08-01 17:14:17,Oklahoma City,58.0,1.0,7281.46,2024-11-04 08:07:51,5.0,460.6205324074074,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7348643965350374,-0.41568668976941675,2
TX000826,AC00077,408.19,2023-12-15 16:48:08,Mesa,241.0,1.0,6847.47,2024-11-04 08:08:29,6.0,324.63913194444444,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4846308275488391,-0.44490281169631213,2
TX000827,AC00131,524.6,2023-04-07 17:37:34,El Paso,76.0,1.0,13017.7,2024-11-04 08:09:46,9.0,576.6056944444445,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8000498811089922,-0.3988435861936648,2
TX000828,AC00180,108.95999999999998,2023-10-10 18:12:07,Milwaukee,247.0,1.0,7597.66,2024-11-04 08:06:40,1.0,390.57954861111114,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4622449952237995,-1.2488802399095953,1
TX000829,AC00249,70.03,2023-12-18 18:34:33,Nashville,49.0,1.0,7330.31,2024-11-04 08:07:55,5.0,321.56483796296294,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.7434202917534904,-0.4155585659327255,2
TX000830,AC00454,124.84,2023-09-22 17:44:42,Louisville,79.0,1.0,6711.78,2024-11-04 08:11:28,4.0,408.60192129629627,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4378243738220896,1.698964061983643,0
TX000831,AC00076,324.04,2023-07-05 16:49:05,Virginia Beach,30.0,1.0,2248.06,2024-11-04 08:08:07,7.0,487.6382175925926,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.1415136836814488,-1.2052940581198803,1
TX000832,AC00386,39.69,2023-04-24 17:16:27,Austin,163.0,1.0,3524.68,2024-11-04 08:07:44,8.0,559.6189467592593,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.4243278094347031,1.7285019082734592,0
TX000833,AC00444,157.7,2023-12-01 17:29:15,Omaha,46.0,1.0,8332.58,2024-11-04 08:11:00,4.0,338.6123263888889,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.708226246313806,-0.42840319195029697,2
TX000834,AC00307,81.26999999999998,2023-11-07 16:36:34,Seattle,68.0,1.0,1814.48,2024-11-04 08:10:47,3.0,362.64876157407406,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.49927798008911745,1.6819965881712982,0
TX000835,AC00397,193.82,2023-04-20 17:52:46,Kansas City,176.0,1.0,3886.77,2024-11-04 08:12:09,7.0,563.5967939814815,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6010488524169555,-0.42290827721584057,2
TX000836,AC00078,16.730000000000018,2023-11-30 17:48:36,Omaha,165.0,1.0,7591.13,2024-11-04 08:08:04,6.0,339.59685185185185,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.43941660786395065,1.7209875964323473,0
TX000837,AC00348,474.05,2023-08-10 18:30:37,San Jose,214.0,1.0,1484.31,2024-11-04 08:10:46,4.0,451.5695486111111,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.4768266192891288,-1.2586532147783474,1
TX000838,AC00169,39.20999999999998,2023-05-10 16:15:31,Miami,245.0,4.0,9385.57,2024-11-04 08:11:52,2.0,543.6641319444444,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.430464420114873,-1.181213123074769,1
TX000839,AC00007,637.75,2023-07-24 16:07:05,Dallas,152.0,1.0,4202.92,2024-11-04 08:08:51,5.0,468.6678935185185,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4754765455196868,-0.470099463498168,2
TX000840,AC00009,153.59,2023-05-04 17:43:59,Portland,174.0,1.0,4813.12,2024-11-04 08:09:43,5.0,549.6012037037037,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5605254188771063,-0.43631985462857986,2
TX000841,AC00065,186.6,2023-10-25 16:03:16,Tucson,139.0,1.0,9716.68,2024-11-04 08:10:37,5.0,375.6717708333333,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6445834816558107,-0.42457123765199695,2
TX000842,AC00362,644.08,2023-05-08 17:29:00,Atlanta,55.0,1.0,1980.62,2024-11-04 08:07:18,12.0,545.6099305555556,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3274187204912736,1.7273875185872203,0
TX000843,AC00444,226.66,2023-12-27 18:55:13,Austin,168.0,1.0,10216.25,2024-11-04 08:07:45,4.0,312.5503703703704,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5787418520484053,-0.43756244516515286,2
TX000844,AC00106,305.0,2023-10-12 17:20:30,Phoenix,222.0,1.0,944.8299999999999,2024-11-04 08:06:50,6.0,388.6155092592593,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.3943440057499676,-1.230098267221965,1
TX000845,AC00241,233.1,2023-01-16 17:28:48,Nashville,37.0,1.0,7469.2,2024-11-04 08:11:39,9.0,657.6130902777778,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.845878234238082,-0.3886842331872554,2
TX000846,AC00092,793.13,2023-05-10 16:38:07,Memphis,76.0,1.0,13389.16,2024-11-04 08:09:45,8.0,543.6469675925925,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.3828492451050627,1.7051908934737665,0
TX000847,AC00173,224.19,2023-09-21 16:42:38,Houston,93.0,1.0,8475.47,2024-11-04 08:07:34,4.0,409.6423148148148,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2152522044140954,-1.2159915987557943,1
TX000848,AC00363,214.83,2023-03-20 18:12:30,Tucson,63.0,1.0,991.6900000000005,2024-11-04 08:11:45,12.0,594.5828125,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.0152910152407897,-1.1565826562574208,1
TX000849,AC00185,163.46,2023-09-08 17:09:54,Baltimore,111.0,1.0,6953.8,2024-11-04 08:11:32,6.0,422.62613425925923,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6815575966647567,-0.418167238966599,2
TX000850,AC00370,194.99,2023-12-01 17:01:30,Jacksonville,91.0,1.0,1370.0299999999997,2024-11-04 08:07:50,7.0,338.62939814814814,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.6679472450620905,-0.42281128577647453,2
TX000851,AC00124,23.399999999999977,2023-02-08 18:27:49,El Paso,175.0,4.0,14851.28,2024-11-04 08:07:14,4.0,634.5690393518519,1.0,0.0,0.0,1,True,Fraud,-1,Fraud,Fraud,-1.2301432071139589,-1.1436505747371142,1
TX000852,AC00412,227.5,2023-03-13 16:59:33,Sacramento,277.0,1.0,11505.35,2024-11-04 08:11:35,4.0,601.6333564814814,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6274629163487361,1.6888369638984464,0
TX000853,AC00068,259.9,2023-06-22 16:08:43,Oklahoma City,100.0,1.0,914.2799999999997,2024-11-04 08:07:29,4.0,500.6658101851852,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5516512062487168,1.6743400250102514,0
TX000854,AC00321,59.50999999999999,2023-04-04 16:12:25,Dallas,55.0,1.0,9955.88,2024-11-04 08:12:18,2.0,579.6665856481482,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.42393269978286424,1.6943494823336327,0
TX000855,AC00302,50.629999999999995,2023-05-24 16:21:09,Columbus,143.0,1.0,4732.81,2024-11-04 08:12:22,4.0,529.6605671296296,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.5139787512285164,1.6949061619483865,0
TX000856,AC00217,1074.95,2023-06-02 16:49:03,Jacksonville,91.0,1.0,530.8599999999997,2024-11-04 08:09:58,6.0,520.639525462963,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.4414376120143704,-0.4957200389775982,2
TX000857,AC00298,112.93999999999997,2023-11-24 17:35:47,San Antonio,31.0,1.0,3807.84,2024-11-04 08:07:19,7.0,345.6052314814815,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.321448045438902,1.7242404006625216,0
TX000858,AC00327,11.810000000000002,2023-02-27 16:07:38,Phoenix,131.0,1.0,320.25,2024-11-04 08:07:53,6.0,615.6668402777777,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2380637110524264,-1.2044899493717858,1
TX000859,AC00054,329.14,2023-11-14 16:37:42,Sacramento,14.0,1.0,12033.92,2024-11-04 08:09:00,9.0,355.6467361111111,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.8996532233951677,-0.3830117541498885,2
TX000860,AC00403,154.24,2023-11-06 16:19:31,Mesa,82.0,1.0,6109.55,2024-11-04 08:08:33,8.0,363.65905092592595,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.091136444341154,-1.1787610020716965,1
TX000861,AC00397,233.44,2023-01-20 16:23:48,Chicago,297.0,1.0,1691.88,2024-11-04 08:07:54,7.0,653.655625,0.0,0.0,1.0,0,False,Not Fraud,1,Suspicious 1,Not Fraud,-0.6638689721925672,1.6917075693612442,0
TX000862,AC00383,141.8,2023-11-15 18:56:02,Chicago,116.0,1.0,1697.67,2024-11-04 08:08:34,4.0,354.5503703703704,1.0,0.0,0.0,1,False,Not Fraud,0,Normal,Not Fraud,-1.2955575005251427,-1.2278320546243793,1
TX000863,AC00450,209.03,2023-10-09 18:20:39,Detroit,126.0,1.0,8359.5,2024-11-04 08:10:58,3.0,391.5766087962963,0.0,1.0,0.0,2,False,Not Fraud,2,Suspicious 2,Not Fraud,1.5785317371985839,-0.4469604651784009,2
